time_days,chamber,Bottom,Top,bottom_minus_top_mbar
1.604166667,50,63.006720600689924,50.220620878910005,12.78609972177992
1.625,19,74.40714338392007,50.33624263180999,24.070900752110084
1.625,50,63.36495408220325,50.55021778479996,12.814736297403286
1.645833333,19,74.34860180657,50.32722840142666,24.021373405143343
1.645833333,50,63.72477940786663,50.955861276536666,12.768918131329961
1.666666667,19,74.70915235046999,50.57620235362333,24.132949996846662
1.666666667,50,63.82690514483992,51.11959540820669,12.707309736633228
1.6875,19,74.75960474134996,50.83027792832331,23.92932681302665
1.6875,50,64.09886668938994,51.61091629213672,12.487950397253215
1.708333333,19,74.82681923313004,50.81537365032667,24.01144558280337
1.708333333,50,64.09960442871333,51.68640766870669,12.413196760006642
1.729166667,19,75.31332099182993,50.71424726048326,24.599073731346664
1.729166667,50,64.37941535235659,52.092204099159936,12.287211253196652
1.75,19,75.10388895091495,50.76840112369003,24.335487827224917
1.75,50,64.18185675221999,52.14320882668991,12.038647925530078
1.770833333,19,75.13750164481502,50.75784982377005,24.379651821044966
1.770833333,50,64.27053759988662,52.11613665846331,12.154400941423312
1.791666667,19,75.20472703262004,51.001362856046626,24.203364176573416
1.791666667,50,64.45413909662334,52.324642597859985,12.129496498763352
1.8125,19,75.27195242042495,51.056001436656665,24.215950983768288
1.8125,50,64.54282605724329,52.374585581803295,12.168240475439994
1.833333333,19,75.59046763104999,51.36784062933672,24.22262700171327
1.833333333,50,64.72409181231656,52.51285603186333,12.21123578045323
1.854166667,19,75.80040273190497,51.44076795459333,24.359634777311634
1.854166667,50,64.88195058933665,52.99798719793,11.883963391406652
1.875,19,75.83403084716502,51.67801372289667,24.156017124268352
1.875,50,65.06150850556328,53.225633743046615,11.835874762516667
1.895833333,19,76.04399318808504,51.91052763424,24.133465553845042
1.895833333,50,65.51384748156325,53.34311658548006,12.170730896083185
1.916666667,19,76.48853311766499,51.97010577527666,24.51842734238833
1.916666667,50,65.68112365994666,53.379788292939985,12.30133536700668
1.9375,19,76.53896599525496,52.461100997629956,24.077864997625
1.9375,50,65.85247323603657,53.58673516511002,12.265738070926552
1.958333333,19,76.72359243554996,52.626090306626644,24.097502128923317
1.958333333,50,66.45702615102334,53.60164641219327,12.855379738830074
1.979166667,19,77.32774259804495,53.03057292885342,24.297169669191533
1.979166667,50,66.82024699888329,54.08885647110336,12.73139052777993
2.0,19,77.36141743872992,53.264540166966675,24.09687727176324
2.0,50,67.10153161268003,54.383330945359944,12.71820066732009
2.020833333,19,77.82298664695503,53.57436189700994,24.248624749945087
2.020833333,50,67.5027488551633,54.85759282852666,12.645156026636641
2.041666667,19,78.01623773651994,53.63222086431332,24.384016872206622
2.041666667,50,67.69321645247999,55.163585062466645,12.529631390013343
2.0625,19,78.19269948512493,53.85412810120662,24.338571383918314
2.0625,50,68.03033106687997,55.270727003316665,12.759604063563302
2.083333333,19,78.63746667111997,54.167736490453386,24.46973018066658
2.083333333,50,68.39378870511992,55.55956770536003,12.834220999759886
2.104166667,19,78.52840631598491,54.32076309119005,24.207643224794857
2.104166667,50,68.46208828050328,55.85427907142665,12.607809209076628
2.125,19,78.70489982998998,54.266681813403316,24.438218016586667
2.125,50,68.74534870380994,56.061536031889965,12.683812671919974
2.145833333,19,79.32625398083502,54.31034945395663,25.015904526878387
2.145833333,50,68.90179050092998,56.35330399756333,12.548486503366647
2.166666667,19,78.94884829491508,54.365285042683276,24.583563252231805
2.166666667,50,68.97011027294991,56.55679617106326,12.413314101886648
2.1875,19,79.09992548404506,54.31824860270998,24.78167688133508
2.1875,50,69.13962787866326,56.84957149580998,12.29005638285328
2.208333333,19,79.15047452721006,54.27391424373991,24.876560283470155
2.208333333,50,69.15220792936327,56.76839322855998,12.383814700803292
2.229166667,19,79.18420154132497,54.22686051503994,24.95734102628503
2.229166667,50,69.31044415398662,56.69848227633668,12.611961877649946
2.25,19,78.94091588602504,54.27051438562997,24.670401500395066
2.25,50,69.30104300588994,56.795321934693334,12.505721071196604
2.270833333,19,78.97463246545493,54.39425202978001,24.58038043567492
2.270833333,50,69.2924863776733,56.81674703242663,12.475739345246666
